country,nuts3,potential,year,bark_kton,sawdust_kton
UK,UKI43,BASE,2012,0.0,0.128339390025015
UK,UKI43,BASE,2020,0.0,0.12440580966776199
UK,UKI43,BASE,2030,0.0,0.125957716853773
UK,UKI43,HIGH,2012,0.0,0.0
UK,UKI43,HIGH,2020,0.0,0.0
UK,UKI43,HIGH,2030,0.0,0.0
UK,UKI43,TECH,2012,0.0,0.128339390025015
UK,UKI43,TECH,2020,0.0,0.12440580966776199
UK,UKI43,TECH,2030,0.0,0.125957716853773
UK,UKI43,UD01,2012,0.0,0.128339390025015
UK,UKI43,UD01,2020,0.0,0.12440580966776199
UK,UKI43,UD01,2030,0.0,0.125957716853773
UK,UKI43,UD02,2012,0.0,0.128339390025015
UK,UKI43,UD02,2020,0.0,0.12440580966776199
UK,UKI43,UD02,2030,0.0,0.125957716853773
UK,UKI43,UD03,2012,0.0,0.0
UK,UKI43,UD03,2020,0.0,0.0
UK,UKI43,UD03,2030,0.0,0.0
UK,UKI43,UD04,2012,0.0,0.0
UK,UKI43,UD04,2020,0.0,0.0
UK,UKI43,UD04,2030,0.0,0.0
UK,UKI43,UD05,2012,0.0,0.0
UK,UKI43,UD05,2020,0.0,0.0
UK,UKI43,UD05,2030,0.0,0.0
UK,UKI43,UD06,2012,0.0,0.0
UK,UKI43,UD06,2020,0.0,0.0
UK,UKI43,UD06,2030,0.0,0.0
UK,UKI43,UD07,2012,0.0,0.0
UK,UKI43,UD07,2020,0.0,0.0
UK,UKI43,UD07,2030,0.0,0.0
UK,UKI43,UD08,2012,0.0,0.0
UK,UKI43,UD08,2020,0.0,0.0
UK,UKI43,UD08,2030,0.0,0.0
UK,UKI44,BASE,2012,0.0,0.281346411698452
UK,UKI44,BASE,2020,0.0,0.27272319229227804
UK,UKI44,BASE,2030,0.0,0.276125292909929
UK,UKI44,HIGH,2012,0.0,0.0
UK,UKI44,HIGH,2020,0.0,0.0
UK,UKI44,HIGH,2030,0.0,0.0
UK,UKI44,TECH,2012,0.0,0.281346411698452
UK,UKI44,TECH,2020,0.0,0.27272319229227804
UK,UKI44,TECH,2030,0.0,0.276125292909929
UK,UKI44,UD01,2012,0.0,0.281346411698452
UK,UKI44,UD01,2020,0.0,0.27272319229227804
UK,UKI44,UD01,2030,0.0,0.276125292909929
UK,UKI44,UD02,2012,0.0,0.281346411698452
UK,UKI44,UD02,2020,0.0,0.27272319229227804
UK,UKI44,UD02,2030,0.0,0.276125292909929
UK,UKI44,UD03,2012,0.0,0.0
UK,UKI44,UD03,2020,0.0,0.0
UK,UKI44,UD03,2030,0.0,0.0
UK,UKI44,UD04,2012,0.0,0.0
UK,UKI44,UD04,2020,0.0,0.0
UK,UKI44,UD04,2030,0.0,0.0
UK,UKI44,UD05,2012,0.0,0.0
UK,UKI44,UD05,2020,0.0,0.0
UK,UKI44,UD05,2030,0.0,0.0
UK,UKI44,UD06,2012,0.0,0.0
UK,UKI44,UD06,2020,0.0,0.0
UK,UKI44,UD06,2030,0.0,0.0
UK,UKI44,UD07,2012,0.0,0.0
UK,UKI44,UD07,2020,0.0,0.0
UK,UKI44,UD07,2030,0.0,0.0
UK,UKI44,UD08,2012,0.0,0.0
UK,UKI44,UD08,2020,0.0,0.0
UK,UKI44,UD08,2030,0.0,0.0
UK,UKI45,BASE,2012,0.0,0.076703810482592
UK,UKI45,BASE,2020,0.0,0.074352851808237
UK,UKI45,BASE,2030,0.0,0.075280370589954
UK,UKI45,HIGH,2012,0.0,0.0
UK,UKI45,HIGH,2020,0.0,0.0
UK,UKI45,HIGH,2030,0.0,0.0
UK,UKI45,TECH,2012,0.0,0.076703810482592
UK,UKI45,TECH,2020,0.0,0.074352851808237
UK,UKI45,TECH,2030,0.0,0.075280370589954
UK,UKI45,UD01,2012,0.0,0.076703810482592
UK,UKI45,UD01,2020,0.0,0.074352851808237
UK,UKI45,UD01,2030,0.0,0.075280370589954
UK,UKI45,UD02,2012,0.0,0.076703810482592
UK,UKI45,UD02,2020,0.0,0.074352851808237
UK,UKI45,UD02,2030,0.0,0.075280370589954
UK,UKI45,UD03,2012,0.0,0.0
UK,UKI45,UD03,2020,0.0,0.0
UK,UKI45,UD03,2030,0.0,0.0
UK,UKI45,UD04,2012,0.0,0.0
UK,UKI45,UD04,2020,0.0,0.0
UK,UKI45,UD04,2030,0.0,0.0
UK,UKI45,UD05,2012,0.0,0.0
UK,UKI45,UD05,2020,0.0,0.0
UK,UKI45,UD05,2030,0.0,0.0
UK,UKI45,UD06,2012,0.0,0.0
UK,UKI45,UD06,2020,0.0,0.0
UK,UKI45,UD06,2030,0.0,0.0
UK,UKI45,UD07,2012,0.0,0.0
UK,UKI45,UD07,2020,0.0,0.0
UK,UKI45,UD07,2030,0.0,0.0
UK,UKI45,UD08,2012,0.0,0.0
UK,UKI45,UD08,2020,0.0,0.0
UK,UKI45,UD08,2030,0.0,0.0
UK,UKI51,BASE,2012,0.0,0.524203472955902
UK,UKI51,BASE,2020,0.0,0.508136726152597
UK,UKI51,BASE,2030,0.0,0.514475505980468
UK,UKI51,HIGH,2012,0.0,0.0
UK,UKI51,HIGH,2020,0.0,0.0
UK,UKI51,HIGH,2030,0.0,0.0
UK,UKI51,TECH,2012,0.0,0.524203472955902
UK,UKI51,TECH,2020,0.0,0.508136726152597
UK,UKI51,TECH,2030,0.0,0.514475505980468
UK,UKI51,UD01,2012,0.0,0.524203472955902
UK,UKI51,UD01,2020,0.0,0.508136726152597
UK,UKI51,UD01,2030,0.0,0.514475505980468
UK,UKI51,UD02,2012,0.0,0.524203472955902
UK,UKI51,UD02,2020,0.0,0.508136726152597
UK,UKI51,UD02,2030,0.0,0.514475505980468
UK,UKI51,UD03,2012,0.0,0.0
UK,UKI51,UD03,2020,0.0,0.0
UK,UKI51,UD03,2030,0.0,0.0
UK,UKI51,UD04,2012,0.0,0.0
UK,UKI51,UD04,2020,0.0,0.0
UK,UKI51,UD04,2030,0.0,0.0
UK,UKI51,UD05,2012,0.0,0.0
UK,UKI51,UD05,2020,0.0,0.0
UK,UKI51,UD05,2030,0.0,0.0
UK,UKI51,UD06,2012,0.0,0.0
UK,UKI51,UD06,2020,0.0,0.0
UK,UKI51,UD06,2030,0.0,0.0
UK,UKI51,UD07,2012,0.0,0.0
UK,UKI51,UD07,2020,0.0,0.0
UK,UKI51,UD07,2030,0.0,0.0
UK,UKI51,UD08,2012,0.0,0.0
UK,UKI51,UD08,2020,0.0,0.0
UK,UKI51,UD08,2030,0.0,0.0
UK,UKI52,BASE,2012,0.0,0.332046737946472
UK,UKI52,BASE,2020,0.0,0.32186956221093804
UK,UKI52,BASE,2030,0.0,0.325884741951234
UK,UKI52,HIGH,2012,0.0,0.0
UK,UKI52,HIGH,2020,0.0,0.0
UK,UKI52,HIGH,2030,0.0,0.0
UK,UKI52,TECH,2012,0.0,0.332046737946472
UK,UKI52,TECH,2020,0.0,0.32186956221093804
UK,UKI52,TECH,2030,0.0,0.325884741951234
UK,UKI52,UD01,2012,0.0,0.332046737946472
UK,UKI52,UD01,2020,0.0,0.32186956221093804
UK,UKI52,UD01,2030,0.0,0.325884741951234
UK,UKI52,UD02,2012,0.0,0.332046737946472
UK,UKI52,UD02,2020,0.0,0.32186956221093804
UK,UKI52,UD02,2030,0.0,0.325884741951234
UK,UKI52,UD03,2012,0.0,0.0
UK,UKI52,UD03,2020,0.0,0.0
UK,UKI52,UD03,2030,0.0,0.0
UK,UKI52,UD04,2012,0.0,0.0
UK,UKI52,UD04,2020,0.0,0.0
UK,UKI52,UD04,2030,0.0,0.0
UK,UKI52,UD05,2012,0.0,0.0
UK,UKI52,UD05,2020,0.0,0.0
UK,UKI52,UD05,2030,0.0,0.0
UK,UKI52,UD06,2012,0.0,0.0
UK,UKI52,UD06,2020,0.0,0.0
UK,UKI52,UD06,2030,0.0,0.0
UK,UKI52,UD07,2012,0.0,0.0
UK,UKI52,UD07,2020,0.0,0.0
UK,UKI52,UD07,2030,0.0,0.0
UK,UKI52,UD08,2012,0.0,0.0
UK,UKI52,UD08,2020,0.0,0.0
UK,UKI52,UD08,2030,0.0,0.0
UK,UKI53,BASE,2012,0.0,0.33468975436741
UK,UKI53,BASE,2020,0.0,0.32443157063055
UK,UKI53,BASE,2030,0.0,0.328478710287249
UK,UKI53,HIGH,2012,0.0,0.0
UK,UKI53,HIGH,2020,0.0,0.0
UK,UKI53,HIGH,2030,0.0,0.0
UK,UKI53,TECH,2012,0.0,0.33468975436741
UK,UKI53,TECH,2020,0.0,0.32443157063055
UK,UKI53,TECH,2030,0.0,0.328478710287249
UK,UKI53,UD01,2012,0.0,0.33468975436741
UK,UKI53,UD01,2020,0.0,0.32443157063055
UK,UKI53,UD01,2030,0.0,0.328478710287249
UK,UKI53,UD02,2012,0.0,0.33468975436741
UK,UKI53,UD02,2020,0.0,0.32443157063055
UK,UKI53,UD02,2030,0.0,0.328478710287249
UK,UKI53,UD03,2012,0.0,0.0
UK,UKI53,UD03,2020,0.0,0.0
UK,UKI53,UD03,2030,0.0,0.0
UK,UKI53,UD04,2012,0.0,0.0
UK,UKI53,UD04,2020,0.0,0.0
UK,UKI53,UD04,2030,0.0,0.0
UK,UKI53,UD05,2012,0.0,0.0
UK,UKI53,UD05,2020,0.0,0.0
UK,UKI53,UD05,2030,0.0,0.0
UK,UKI53,UD06,2012,0.0,0.0
UK,UKI53,UD06,2020,0.0,0.0
UK,UKI53,UD06,2030,0.0,0.0
UK,UKI53,UD07,2012,0.0,0.0
UK,UKI53,UD07,2020,0.0,0.0
UK,UKI53,UD07,2030,0.0,0.0
UK,UKI53,UD08,2012,0.0,0.0
UK,UKI53,UD08,2020,0.0,0.0
UK,UKI53,UD08,2030,0.0,0.0
UK,UKI54,BASE,2012,0.0,0.28315745432989003
UK,UKI54,BASE,2020,0.0,0.274478726776765
UK,UKI54,BASE,2030,0.0,0.277902726906897
UK,UKI54,HIGH,2012,0.0,0.0
UK,UKI54,HIGH,2020,0.0,0.0
UK,UKI54,HIGH,2030,0.0,0.0
UK,UKI54,TECH,2012,0.0,0.28315745432989003
UK,UKI54,TECH,2020,0.0,0.274478726776765
UK,UKI54,TECH,2030,0.0,0.277902726906897
UK,UKI54,UD01,2012,0.0,0.28315745432989003
UK,UKI54,UD01,2020,0.0,0.274478726776765
UK,UKI54,UD01,2030,0.0,0.277902726906897
UK,UKI54,UD02,2012,0.0,0.28315745432989003
UK,UKI54,UD02,2020,0.0,0.274478726776765
UK,UKI54,UD02,2030,0.0,0.277902726906897
UK,UKI54,UD03,2012,0.0,0.0
UK,UKI54,UD03,2020,0.0,0.0
UK,UKI54,UD03,2030,0.0,0.0
UK,UKI54,UD04,2012,0.0,0.0
UK,UKI54,UD04,2020,0.0,0.0
UK,UKI54,UD04,2030,0.0,0.0
UK,UKI54,UD05,2012,0.0,0.0
UK,UKI54,UD05,2020,0.0,0.0
UK,UKI54,UD05,2030,0.0,0.0
UK,UKI54,UD06,2012,0.0,0.0
UK,UKI54,UD06,2020,0.0,0.0
UK,UKI54,UD06,2030,0.0,0.0
UK,UKI54,UD07,2012,0.0,0.0
UK,UKI54,UD07,2020,0.0,0.0
UK,UKI54,UD07,2030,0.0,0.0
UK,UKI54,UD08,2012,0.0,0.0
UK,UKI54,UD08,2020,0.0,0.0
UK,UKI54,UD08,2030,0.0,0.0
UK,UKI61,BASE,2012,0.0,1.03596593848023
UK,UKI61,BASE,2020,0.0,1.004213759623892
UK,UKI61,BASE,2030,0.0,1.016740879973115
UK,UKI61,HIGH,2012,0.0,0.0
UK,UKI61,HIGH,2020,0.0,0.0
UK,UKI61,HIGH,2030,0.0,0.0
UK,UKI61,TECH,2012,0.0,1.03596593848023
UK,UKI61,TECH,2020,0.0,1.004213759623892
UK,UKI61,TECH,2030,0.0,1.016740879973115
UK,UKI61,UD01,2012,0.0,1.03596593848023
UK,UKI61,UD01,2020,0.0,1.004213759623892
UK,UKI61,UD01,2030,0.0,1.016740879973115
UK,UKI61,UD02,2012,0.0,1.03596593848023
UK,UKI61,UD02,2020,0.0,1.004213759623892
UK,UKI61,UD02,2030,0.0,1.016740879973115
UK,UKI61,UD03,2012,0.0,0.0
UK,UKI61,UD03,2020,0.0,0.0
UK,UKI61,UD03,2030,0.0,0.0
UK,UKI61,UD04,2012,0.0,0.0
UK,UKI61,UD04,2020,0.0,0.0
UK,UKI61,UD04,2030,0.0,0.0
UK,UKI61,UD05,2012,0.0,0.0
UK,UKI61,UD05,2020,0.0,0.0
UK,UKI61,UD05,2030,0.0,0.0
UK,UKI61,UD06,2012,0.0,0.0
UK,UKI61,UD06,2020,0.0,0.0
UK,UKI61,UD06,2030,0.0,0.0
UK,UKI61,UD07,2012,0.0,0.0
UK,UKI61,UD07,2020,0.0,0.0
UK,UKI61,UD07,2030,0.0,0.0
UK,UKI61,UD08,2012,0.0,0.0
UK,UKI61,UD08,2020,0.0,0.0
UK,UKI61,UD08,2030,0.0,0.0
UK,UKI62,BASE,2012,0.0,0.633903520414154
UK,UKI62,BASE,2020,0.0,0.614474485915799
UK,UKI62,BASE,2030,0.0,0.622139782037093
UK,UKI62,HIGH,2012,0.0,0.0
UK,UKI62,HIGH,2020,0.0,0.0
UK,UKI62,HIGH,2030,0.0,0.0
UK,UKI62,TECH,2012,0.0,0.633903520414154
UK,UKI62,TECH,2020,0.0,0.614474485915799
UK,UKI62,TECH,2030,0.0,0.622139782037093
UK,UKI62,UD01,2012,0.0,0.633903520414154
UK,UKI62,UD01,2020,0.0,0.614474485915799
UK,UKI62,UD01,2030,0.0,0.622139782037093
UK,UKI62,UD02,2012,0.0,0.633903520414154
UK,UKI62,UD02,2020,0.0,0.614474485915799
UK,UKI62,UD02,2030,0.0,0.622139782037093
UK,UKI62,UD03,2012,0.0,0.0
UK,UKI62,UD03,2020,0.0,0.0
UK,UKI62,UD03,2030,0.0,0.0
UK,UKI62,UD04,2012,0.0,0.0
UK,UKI62,UD04,2020,0.0,0.0
UK,UKI62,UD04,2030,0.0,0.0
UK,UKI62,UD05,2012,0.0,0.0
UK,UKI62,UD05,2020,0.0,0.0
UK,UKI62,UD05,2030,0.0,0.0
UK,UKI62,UD06,2012,0.0,0.0
UK,UKI62,UD06,2020,0.0,0.0
UK,UKI62,UD06,2030,0.0,0.0
UK,UKI62,UD07,2012,0.0,0.0
UK,UKI62,UD07,2020,0.0,0.0
UK,UKI62,UD07,2030,0.0,0.0
UK,UKI62,UD08,2012,0.0,0.0
UK,UKI62,UD08,2020,0.0,0.0
UK,UKI62,UD08,2030,0.0,0.0
UK,UKI63,BASE,2012,0.0,0.662505162294809
UK,UKI63,BASE,2020,0.0,0.64219949236391
UK,UKI63,BASE,2030,0.0,0.650210645618836
UK,UKI63,HIGH,2012,0.0,0.0
UK,UKI63,HIGH,2020,0.0,0.0
UK,UKI63,HIGH,2030,0.0,0.0
UK,UKI63,TECH,2012,0.0,0.662505162294809
UK,UKI63,TECH,2020,0.0,0.64219949236391
UK,UKI63,TECH,2030,0.0,0.650210645618836
UK,UKI63,UD01,2012,0.0,0.662505162294809
UK,UKI63,UD01,2020,0.0,0.64219949236391
UK,UKI63,UD01,2030,0.0,0.650210645618836
UK,UKI63,UD02,2012,0.0,0.662505162294809
UK,UKI63,UD02,2020,0.0,0.64219949236391
UK,UKI63,UD02,2030,0.0,0.650210645618836
UK,UKI63,UD03,2012,0.0,0.0
UK,UKI63,UD03,2020,0.0,0.0
UK,UKI63,UD03,2030,0.0,0.0
UK,UKI63,UD04,2012,0.0,0.0
UK,UKI63,UD04,2020,0.0,0.0
UK,UKI63,UD04,2030,0.0,0.0
UK,UKI63,UD05,2012,0.0,0.0
UK,UKI63,UD05,2020,0.0,0.0
UK,UKI63,UD05,2030,0.0,0.0
UK,UKI63,UD06,2012,0.0,0.0
UK,UKI63,UD06,2020,0.0,0.0
UK,UKI63,UD06,2030,0.0,0.0
UK,UKI63,UD07,2012,0.0,0.0
UK,UKI63,UD07,2020,0.0,0.0
UK,UKI63,UD07,2030,0.0,0.0
UK,UKI63,UD08,2012,0.0,0.0
UK,UKI63,UD08,2020,0.0,0.0
UK,UKI63,UD08,2030,0.0,0.0
UK,UKI71,BASE,2012,0.0,0.44340238716514596
UK,UKI71,BASE,2020,0.0,0.429812179823725
UK,UKI71,BASE,2030,0.0,0.435173895745872
UK,UKI71,HIGH,2012,0.0,0.0
UK,UKI71,HIGH,2020,0.0,0.0
UK,UKI71,HIGH,2030,0.0,0.0
UK,UKI71,TECH,2012,0.0,0.44340238716514596
UK,UKI71,TECH,2020,0.0,0.429812179823725
UK,UKI71,TECH,2030,0.0,0.435173895745872
UK,UKI71,UD01,2012,0.0,0.44340238716514596
UK,UKI71,UD01,2020,0.0,0.429812179823725
UK,UKI71,UD01,2030,0.0,0.435173895745872
UK,UKI71,UD02,2012,0.0,0.44340238716514596
UK,UKI71,UD02,2020,0.0,0.429812179823725
UK,UKI71,UD02,2030,0.0,0.435173895745872
UK,UKI71,UD03,2012,0.0,0.0
UK,UKI71,UD03,2020,0.0,0.0
UK,UKI71,UD03,2030,0.0,0.0
UK,UKI71,UD04,2012,0.0,0.0
UK,UKI71,UD04,2020,0.0,0.0
UK,UKI71,UD04,2030,0.0,0.0
UK,UKI71,UD05,2012,0.0,0.0
UK,UKI71,UD05,2020,0.0,0.0
UK,UKI71,UD05,2030,0.0,0.0
UK,UKI71,UD06,2012,0.0,0.0
UK,UKI71,UD06,2020,0.0,0.0
UK,UKI71,UD06,2030,0.0,0.0
UK,UKI71,UD07,2012,0.0,0.0
UK,UKI71,UD07,2020,0.0,0.0
UK,UKI71,UD07,2030,0.0,0.0
UK,UKI71,UD08,2012,0.0,0.0
UK,UKI71,UD08,2020,0.0,0.0
UK,UKI71,UD08,2030,0.0,0.0
UK,UKI72,BASE,2012,0.0,0.15042346920986802
UK,UKI72,BASE,2020,0.0,0.14581301560214702
UK,UKI72,BASE,2030,0.0,0.147631968168198
UK,UKI72,HIGH,2012,0.0,0.0
UK,UKI72,HIGH,2020,0.0,0.0
UK,UKI72,HIGH,2030,0.0,0.0
UK,UKI72,TECH,2012,0.0,0.15042346920986802
UK,UKI72,TECH,2020,0.0,0.14581301560214702
UK,UKI72,TECH,2030,0.0,0.147631968168198
UK,UKI72,UD01,2012,0.0,0.15042346920986802
UK,UKI72,UD01,2020,0.0,0.14581301560214702
UK,UKI72,UD01,2030,0.0,0.147631968168198
UK,UKI72,UD02,2012,0.0,0.15042346920986802
UK,UKI72,UD02,2020,0.0,0.14581301560214702
UK,UKI72,UD02,2030,0.0,0.147631968168198
UK,UKI72,UD03,2012,0.0,0.0
UK,UKI72,UD03,2020,0.0,0.0
UK,UKI72,UD03,2030,0.0,0.0
UK,UKI72,UD04,2012,0.0,0.0
UK,UKI72,UD04,2020,0.0,0.0
UK,UKI72,UD04,2030,0.0,0.0
UK,UKI72,UD05,2012,0.0,0.0
UK,UKI72,UD05,2020,0.0,0.0
UK,UKI72,UD05,2030,0.0,0.0
UK,UKI72,UD06,2012,0.0,0.0
UK,UKI72,UD06,2020,0.0,0.0
UK,UKI72,UD06,2030,0.0,0.0
UK,UKI72,UD07,2012,0.0,0.0
UK,UKI72,UD07,2020,0.0,0.0
UK,UKI72,UD07,2030,0.0,0.0
UK,UKI72,UD08,2012,0.0,0.0
UK,UKI72,UD08,2020,0.0,0.0
UK,UKI72,UD08,2030,0.0,0.0
UK,UKI73,BASE,2012,0.0,0.169879658769958
UK,UKI73,BASE,2020,0.0,0.164672876279376
UK,UKI73,BASE,2030,0.0,0.1667270972255
UK,UKI73,HIGH,2012,0.0,0.0
UK,UKI73,HIGH,2020,0.0,0.0
UK,UKI73,HIGH,2030,0.0,0.0
UK,UKI73,TECH,2012,0.0,0.169879658769958
UK,UKI73,TECH,2020,0.0,0.164672876279376
UK,UKI73,TECH,2030,0.0,0.1667270972255
UK,UKI73,UD01,2012,0.0,0.169879658769958
UK,UKI73,UD01,2020,0.0,0.164672876279376
UK,UKI73,UD01,2030,0.0,0.1667270972255
UK,UKI73,UD02,2012,0.0,0.169879658769958
UK,UKI73,UD02,2020,0.0,0.164672876279376
UK,UKI73,UD02,2030,0.0,0.1667270972255
UK,UKI73,UD03,2012,0.0,0.0
UK,UKI73,UD03,2020,0.0,0.0
UK,UKI73,UD03,2030,0.0,0.0
UK,UKI73,UD04,2012,0.0,0.0
UK,UKI73,UD04,2020,0.0,0.0
UK,UKI73,UD04,2030,0.0,0.0
UK,UKI73,UD05,2012,0.0,0.0
UK,UKI73,UD05,2020,0.0,0.0
UK,UKI73,UD05,2030,0.0,0.0
UK,UKI73,UD06,2012,0.0,0.0
UK,UKI73,UD06,2020,0.0,0.0
UK,UKI73,UD06,2030,0.0,0.0
UK,UKI73,UD07,2012,0.0,0.0
UK,UKI73,UD07,2020,0.0,0.0
UK,UKI73,UD07,2030,0.0,0.0
UK,UKI73,UD08,2012,0.0,0.0
UK,UKI73,UD08,2020,0.0,0.0
UK,UKI73,UD08,2030,0.0,0.0
UK,UKI74,BASE,2012,0.0,0.7897387313582309
UK,UKI74,BASE,2020,0.0,0.76553337429345
UK,UKI74,BASE,2030,0.0,0.775083062912248
UK,UKI74,HIGH,2012,0.0,0.0
UK,UKI74,HIGH,2020,0.0,0.0
UK,UKI74,HIGH,2030,0.0,0.0
UK,UKI74,TECH,2012,0.0,0.7897387313582309
UK,UKI74,TECH,2020,0.0,0.76553337429345
UK,UKI74,TECH,2030,0.0,0.775083062912248
UK,UKI74,UD01,2012,0.0,0.7897387313582309
UK,UKI74,UD01,2020,0.0,0.76553337429345
UK,UKI74,UD01,2030,0.0,0.775083062912248
UK,UKI74,UD02,2012,0.0,0.7897387313582309
UK,UKI74,UD02,2020,0.0,0.76553337429345
UK,UKI74,UD02,2030,0.0,0.775083062912248
UK,UKI74,UD03,2012,0.0,0.0
UK,UKI74,UD03,2020,0.0,0.0
UK,UKI74,UD03,2030,0.0,0.0
UK,UKI74,UD04,2012,0.0,0.0
UK,UKI74,UD04,2020,0.0,0.0
UK,UKI74,UD04,2030,0.0,0.0
UK,UKI74,UD05,2012,0.0,0.0
UK,UKI74,UD05,2020,0.0,0.0
UK,UKI74,UD05,2030,0.0,0.0
UK,UKI74,UD06,2012,0.0,0.0
UK,UKI74,UD06,2020,0.0,0.0
UK,UKI74,UD06,2030,0.0,0.0
UK,UKI74,UD07,2012,0.0,0.0
UK,UKI74,UD07,2020,0.0,0.0
UK,UKI74,UD07,2030,0.0,0.0
UK,UKI74,UD08,2012,0.0,0.0
UK,UKI74,UD08,2020,0.0,0.0
UK,UKI74,UD08,2030,0.0,0.0
UK,UKI75,BASE,2012,0.0,0.473399345589318
UK,UKI75,BASE,2020,0.0,0.458889736601905
UK,UKI75,BASE,2030,0.0,0.464614182121939
UK,UKI75,HIGH,2012,0.0,0.0
UK,UKI75,HIGH,2020,0.0,0.0
UK,UKI75,HIGH,2030,0.0,0.0
UK,UKI75,TECH,2012,0.0,0.473399345589318
UK,UKI75,TECH,2020,0.0,0.458889736601905
UK,UKI75,TECH,2030,0.0,0.464614182121939
UK,UKI75,UD01,2012,0.0,0.473399345589318
UK,UKI75,UD01,2020,0.0,0.458889736601905
UK,UKI75,UD01,2030,0.0,0.464614182121939
UK,UKI75,UD02,2012,0.0,0.473399345589318
UK,UKI75,UD02,2020,0.0,0.458889736601905
UK,UKI75,UD02,2030,0.0,0.464614182121939
UK,UKI75,UD03,2012,0.0,0.0
UK,UKI75,UD03,2020,0.0,0.0
UK,UKI75,UD03,2030,0.0,0.0
UK,UKI75,UD04,2012,0.0,0.0
UK,UKI75,UD04,2020,0.0,0.0
UK,UKI75,UD04,2030,0.0,0.0
UK,UKI75,UD05,2012,0.0,0.0
UK,UKI75,UD05,2020,0.0,0.0
UK,UKI75,UD05,2030,0.0,0.0
UK,UKI75,UD06,2012,0.0,0.0
UK,UKI75,UD06,2020,0.0,0.0
UK,UKI75,UD06,2030,0.0,0.0
UK,UKI75,UD07,2012,0.0,0.0
UK,UKI75,UD07,2020,0.0,0.0
UK,UKI75,UD07,2030,0.0,0.0
UK,UKI75,UD08,2012,0.0,0.0
UK,UKI75,UD08,2020,0.0,0.0
UK,UKI75,UD08,2030,0.0,0.0
UK,UKJ11,BASE,2012,0.0,3.867290595313565
UK,UKJ11,BASE,2020,0.0,3.748758799903396
UK,UKJ11,BASE,2030,0.0,3.795522899873693
UK,UKJ11,HIGH,2012,0.0,0.0
UK,UKJ11,HIGH,2020,0.0,0.0
UK,UKJ11,HIGH,2030,0.0,0.0
UK,UKJ11,TECH,2012,0.0,3.867290595313565
UK,UKJ11,TECH,2020,0.0,3.748758799903396
UK,UKJ11,TECH,2030,0.0,3.795522899873693
UK,UKJ11,UD01,2012,0.0,3.867290595313565
UK,UKJ11,UD01,2020,0.0,3.748758799903396
UK,UKJ11,UD01,2030,0.0,3.795522899873693
UK,UKJ11,UD02,2012,0.0,3.867290595313565
UK,UKJ11,UD02,2020,0.0,3.748758799903396
UK,UKJ11,UD02,2030,0.0,3.795522899873693
UK,UKJ11,UD03,2012,0.0,0.0
UK,UKJ11,UD03,2020,0.0,0.0
UK,UKJ11,UD03,2030,0.0,0.0
UK,UKJ11,UD04,2012,0.0,0.0
UK,UKJ11,UD04,2020,0.0,0.0
UK,UKJ11,UD04,2030,0.0,0.0
UK,UKJ11,UD05,2012,0.0,0.0
UK,UKJ11,UD05,2020,0.0,0.0
UK,UKJ11,UD05,2030,0.0,0.0
UK,UKJ11,UD06,2012,0.0,0.0
UK,UKJ11,UD06,2020,0.0,0.0
UK,UKJ11,UD06,2030,0.0,0.0
UK,UKJ11,UD07,2012,0.0,0.0
UK,UKJ11,UD07,2020,0.0,0.0
UK,UKJ11,UD07,2030,0.0,0.0
UK,UKJ11,UD08,2012,0.0,0.0
UK,UKJ11,UD08,2020,0.0,0.0
UK,UKJ11,UD08,2030,0.0,0.0
UK,UKJ12,BASE,2012,0.0,0.33002237348861596
UK,UKJ12,BASE,2020,0.0,0.31990724417753397
UK,UKJ12,BASE,2030,0.0,0.323897944872475
UK,UKJ12,HIGH,2012,0.0,0.0
UK,UKJ12,HIGH,2020,0.0,0.0
UK,UKJ12,HIGH,2030,0.0,0.0
UK,UKJ12,TECH,2012,0.0,0.33002237348861596
UK,UKJ12,TECH,2020,0.0,0.31990724417753397
UK,UKJ12,TECH,2030,0.0,0.323897944872475
UK,UKJ12,UD01,2012,0.0,0.33002237348861596
UK,UKJ12,UD01,2020,0.0,0.31990724417753397
UK,UKJ12,UD01,2030,0.0,0.323897944872475
UK,UKJ12,UD02,2012,0.0,0.33002237348861596
UK,UKJ12,UD02,2020,0.0,0.31990724417753397
UK,UKJ12,UD02,2030,0.0,0.323897944872475
UK,UKJ12,UD03,2012,0.0,0.0
UK,UKJ12,UD03,2020,0.0,0.0
UK,UKJ12,UD03,2030,0.0,0.0
UK,UKJ12,UD04,2012,0.0,0.0
UK,UKJ12,UD04,2020,0.0,0.0
UK,UKJ12,UD04,2030,0.0,0.0
UK,UKJ12,UD05,2012,0.0,0.0
UK,UKJ12,UD05,2020,0.0,0.0
UK,UKJ12,UD05,2030,0.0,0.0
UK,UKJ12,UD06,2012,0.0,0.0
UK,UKJ12,UD06,2020,0.0,0.0
UK,UKJ12,UD06,2030,0.0,0.0
UK,UKJ12,UD07,2012,0.0,0.0
UK,UKJ12,UD07,2020,0.0,0.0
UK,UKJ12,UD07,2030,0.0,0.0
UK,UKJ12,UD08,2012,0.0,0.0
UK,UKJ12,UD08,2020,0.0,0.0
UK,UKJ12,UD08,2030,0.0,0.0
UK,UKJ13,BASE,2012,0.419999412,3.0376572200111567
UK,UKJ13,BASE,2020,0.40319943552,2.944553545680378
UK,UKJ13,BASE,2030,0.40319943552,2.9812855425166718
